EXV1.DE_log_returns,EXV2.DE_log_returns,EXV3.DE_log_returns,EXV5.DE_log_returns,EXV6.DE_log_returns,EXV1.DE_log_volume_change,EXV2.DE_log_volume_change,EXV3.DE_log_volume_change,EXV5.DE_log_volume_change,EXV6.DE_log_volume_change,CL=F_log_returns,GC=F_log_returns,CL=F_log_volume_change,GC=F_log_volume_change,log_change_eu_hcpi,eu_interest_rates_z_score,Month_1,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Month_12
-0.010220189451436625,0.0015980970578027608,-0.020756283607557924,0.034489323936592466,0.014073022735695478,0.6714849843132276,-1.1795691989934365,1.853703449148357,-0.2071297180410287,0.03391521983180977,-0.07146682584450975,-0.0007309720089068452,0.13438862560789103,-3.6357390408923513,-9.988513218117318e-05,-0.2513827981139843,0,0,0,0,0,0,0,1,0,0,0,0
-0.030048518948441887,-0.022067867624721255,-0.028049064515098476,-0.06597353097162947,-0.048385059028795134,-0.6410973663254449,-0.5044829462286028,0.9548200327904545,1.2607365231453806,-0.529092523378782,-0.031726614900469775,0.01703715774826026,0.2353963529589296,-0.33413744003206575,-9.988513218117318e-05,-0.2513827981139843,0,0,0,0,0,0,0,1,0,0,0,0
-0.06994481099124583,-0.07249735941703363,-0.0638926095239259,-0.08334200988038114,-0.0774307351480809,0.49150464261665855,0.49377768293302543,0.9726151410060322,0.6555530974316216,0.6773864216447003,-0.04943741356457392,0.041105854076918406,-0.4931201600716547,-0.7593525200289473,-9.988513218117318e-05,-0.2513827981139843,0,0,0,0,0,0,0,1,0,0,0,0
0.010254721654416939,0.008448812173855257,0.023382823661681415,0.024473193871649576,0.011972517383218466,0.722690198477885,0.30436239668376447,-0.3728797816379646,0.24388692307814652,0.864757781360082,0.1114728314787878,-0.023117879153369873,0.558935053420238,-0.24897648083790339,-9.988513218117318e-05,-0.2513827981139843,0,0,0,0,0,0,0,1,0,0,0,0
-0.043156121305003015,-0.02467084018793544,-0.023049724119191914,-0.03653349736332145,-0.07678563900411989,-0.4020683813480099,-2.049494784800651,-1.2560907585880428,-2.3257881051987113,-1.2433362165566668,0.018188252289098514,-0.011092983495679528,0.2458835228391423,-0.44734698614046264,0.001197963605382553,-0.25814013622746684,0,0,0,0,0,0,0,0,1,0,0,0
0.010748813226756984,-0.008360496079243534,0.00266135872273059,0.03731324876344007,0.04270078956566419,-0.9037022487957215,0.5910649206179259,-0.19009078971061638,0.7956865540153762,0.7416368155811548,-0.031321443559831616,-0.015377287647794087,-0.5243140040444942,-0.7969771137090407,0.001197963605382553,-0.25814013622746684,0,0,0,0,0,0,0,0,1,0,0,0
-0.02109370864146383,-0.0057135610347333315,0.00464033410352596,-0.007037984767089571,-0.017653342164202224,0.048517913686722196,-0.05853824509465869,0.29013283954277463,-0.2756177967430646,-0.005050418726427267,0.0011196784574025811,0.030873237139455834,-0.09437794985047611,-1.1768918457232653,0.001197963605382553,-0.25814013622746684,0,0,0,0,0,0,0,0,1,0,0,0
-0.018259575059577343,-0.003928012151310027,-0.004972754217351486,-0.1203619091296817,-0.0874914831233085,0.4916833618633471,0.1953537129203713,-0.528375348843982,1.5420050745939422,-0.1390689796932624,0.022572333563421785,0.006917434438437922,-0.054999992671773267,0.35054935051204966,0.001197963605382553,-0.25814013622746684,0,0,0,0,0,0,0,0,1,0,0,0
-0.0007946015730257379,-0.04742893059065133,-0.0019958811684916444,-0.009783768228139544,-0.0025228715620771247,0.08471910515221015,-0.9853180439596875,3.0451365517773468,-1.178305254621674,0.7423619388994206,-0.00350723385527668,-0.007796478114470135,0.1318543225524106,3.8937933339364847,0.0010968740193320538,-0.2700609976489901,0,0,0,0,0,0,0,0,0,1,0,0
0.04760370418995732,0.03616365609728606,0.03404567469578448,0.10148683976444388,0.15203469016566223,-0.4194604971780749,0.7325698841475139,-2.351711384948133,0.34598277719480036,-0.2342091958696402,0.08600443038151366,0.016744154202604097,0.266231447430657,-2.6659150087569943,0.0010968740193320538,-0.2700609976489901,0,0,0,0,0,0,0,0,0,1,0,0
